ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,Time_taken(min),Shelf_life(days)
0x8227,JAPRES16DEL01,22,4.3,26.849596,75.800512,26.919596,75.870512,3/18/2022,19:50:00,20:00:00,conditions Stormy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 36,7
0xFC1,VADRES06DEL03,35,4.9,22.31279,73.170283,22.34279,73.200283,3/19/2022,20:30:00,20:45:00,conditions Rainy,Jam ,Carrots ,truck ,1,No ,(min) 31,7
0x8322,MYSRES13DEL01,35,4.1,12.310972,76.659264,12.420972,76.769264,03/02/2022,17:20:00,17:35:00,conditions Rainy,Medium ,Carrots ,motorcycle ,1,No ,(min) 46,7
0xA635,PUNERES14DEL01,22,3.5,18.516216,73.842527,18.586216,73.912527,3/25/2022,23:40:00,23:50:00,conditions Sunny,Low ,Lettuce ,motorcycle ,0,No ,(min) 33,3
0xA35,INDORES11DEL01,28,4.2,22.751234,75.88949,22.761234,75.89949,03/05/2022,14:55:00,11:05:00,conditions Windy,Low ,Potatoes ,truck ,1,No ,(min) 27,7
0x33BE,BANGRES02DEL02,28,4.9,12.970221,77.645396,13.020221,77.695396,03/07/2022,17:20:00,17:25:00,conditions Stormy,Medium ,Cabbage ,truck ,1,No ,(min) 24,7
0x3D21,RANCHIRES16DEL01,35,3.6,23.371292,85.327872,23.441292,85.397872,04/04/2022,22:20:00,22:35:00,conditions Fog,Low ,Lettuce ,motorcycle ,0,No ,(min) 34,3
0xD152,BHPRES15DEL03,38,4.8,23.234249,77.434007,23.294249,77.494007,02/11/2022,0:00:00,0:10:00,conditions Fog,Low ,Lettuce ,truck ,1,No ,(min) 17,3
0x1C01,MUMRES19DEL03,31,5,19.131141,72.813074,19.19114,72.873074,3/19/2022,22:55:00,23:00:00,conditions Fog,Low ,Lettuce ,motorcycle ,1,No ,(min) 28,3
0xD550,ALHRES19DEL03,26,5,25.457116,81.859682,25.487116,81.889682,2/17/2022,22:10:00,22:25:00,conditions Cloudy,Low ,Potatoes ,truck ,1,No ,(min) 10,7
0x7FFC,BANGRES16DEL01,36,4.4,13.029198,77.570997,13.139198,77.680997,3/16/2022,17:55:00,18:05:00,conditions Cloudy,Medium ,Cabbage ,motorcycle ,1,No ,(min) 31,7
0x9E4E,COIMBRES19DEL03,26,4.6,11.022298,76.998349,11.052298,77.028349,04/01/2022,19:30:00,19:45:00,conditions Stormy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 32,7
0xCEF2,LUDHRES010DEL03,38,4.1,30.89286,75.822199,31.03286,75.962199,2/14/2022,20:45:00,20:50:00,conditions Fog,Jam ,Cabbage ,truck ,1,No ,(min) 41,7
0x4E5A,JAPRES03DEL03,25,4.3,26.913483,75.803139,27.003483,75.893139,03/08/2022,18:30:00,18:35:00,conditions Cloudy,Medium ,Lettuce ,truck ,0,No ,(min) 37,3
0x3776,BANGRES04DEL01,25,5,12.98041,77.640489,12.99041,77.650489,3/17/2022,12:00:00,12:10:00,conditions Cloudy,High ,Potatoes ,truck ,1,No ,(min) 32,7
0xBE1,CHENRES06DEL03,28,4.2,13.054347,80.257221,13.084347,80.287221,04/05/2022,20:25:00,20:30:00,conditions Cloudy,Jam ,Cabbage ,motorcycle ,1,No ,(min) 24,7
0x929,MUMRES16DEL02,28,4.2,19.120083,72.907385,19.170083,72.957385,03/11/2022,14:55:00,18:35:00,conditions Fog,Medium ,Cabbage ,truck ,1,No ,(min) 17,7
0x9107,CHENRES09DEL02,33,4.2,13.044694,80.26147,13.064694,80.28147,3/30/2022,11:45:00,11:55:00,conditions Cloudy,High ,Lettuce ,truck ,1,No ,(min) 39,3
0x7317,COIMBRES02DEL02,39,4.9,11.022477,76.995667,11.102477,77.075667,04/04/2022,17:25:00,17:30:00,conditions Stormy,Medium ,Potatoes ,motorcycle ,1,No ,(min) 26,7
0x8464,MYSRES05DEL03,34,4.5,12.323978,76.627961,12.353978,76.657961,04/03/2022,20:40:00,20:45:00,conditions Rainy,Jam ,Cabbage ,motorcycle ,0,No ,(min) 28,7
0x9AF2,HYDRES02DEL03,37,4.2,17.41233,78.449654,17.44233,78.479654,3/19/2022,22:15:00,22:30:00,conditions Windy,Low ,Potatoes ,motorcycle ,1,No ,(min) 30,7
0x8D48,JAPRES18DEL03,36,4.8,26.913987,75.752891,26.943987,75.782891,3/13/2022,23:10:00,23:20:00,conditions Cloudy,Low ,Lettuce ,motorcycle ,1,No ,(min) 20,3
0xA077,PUNERES02DEL01,29,4.9,18.55144,73.804855,18.62144,73.874855,3/20/2022,19:40:00,19:55:00,conditions Fog,Jam ,Lettuce ,motorcycle ,2,No ,(min) 45,3
0x8FA0,SURRES01DEL01,30,4.4,21.186438,72.794115,21.296438,72.904115,04/02/2022,22:10:00,22:25:00,conditions Fog,Low ,Potatoes ,van ,1,No ,(min) 35,7
0x291D,VADRES11DEL01,32,5,22.308096,73.167753,22.378096,73.237753,3/27/2022,21:00:00,21:15:00,conditions Windy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 43,7
0x7B54,PUNERES010DEL01,21,4.8,18.539299,73.897902,18.609299,73.967902,3/23/2022,22:35:00,22:45:00,conditions Stormy,Low ,Lettuce ,motorcycle ,1,No ,(min) 13,3
0x895B,BANGRES06DEL02,24,4.2,12.979096,77.640625,13.109096,77.770625,3/20/2022,18:30:00,18:45:00,conditions Cloudy,Medium ,Potatoes ,truck ,1,No ,(min) 35,7
0x8583,INDORES16DEL02,28,4.9,22.744648,75.894377,22.824648,75.974377,3/16/2022,19:25:00,19:35:00,conditions Sunny,Jam ,Cabbage ,motorcycle ,1,No ,(min) 25,7
0x4340,RANCHIRES20DEL02,21,5,23.39925,85.390464,23.47925,85.470464,03/12/2022,22:35:00,22:40:00,conditions Rainy,Low ,Lettuce ,truck ,0,No ,(min) 11,3
0x8C35,SURRES09DEL02,24,4.8,21.175975,72.795503,21.305975,72.925503,03/06/2022,19:00:00,19:05:00,conditions Fog,Medium ,Cabbage ,motorcycle ,0,No ,(min) 37,7
0xDD00,AURGRES09DEL03,35,4.8,19.874103,75.368419,19.904103,75.398419,2/13/2022,17:10:00,17:20:00,conditions Windy,Medium ,Potatoes ,truck ,1,No ,(min) 29,7
0xDAC9,KOLRES11DEL02,25,4.5,22.577821,88.400581,22.657821,88.480581,2/14/2022,23:15:00,23:30:00,conditions Rainy,Low ,Potatoes ,motorcycle ,1,No ,(min) 20,7
0x5D7A,JAPRES09DEL01,20,5,26.911378,75.789034,26.981378,75.859034,3/18/2022,19:00:00,19:15:00,conditions Sunny,Medium ,Cabbage ,motorcycle ,1,No ,(min) 22,7
0x65B1,MYSRES13DEL01,23,4.7,12.310972,76.659264,12.380972,76.729264,03/08/2022,20:50:00,21:00:00,conditions Cloudy,Jam ,Lettuce ,truck ,1,No ,(min) 31,3
0x80AA,MYSRES20DEL01,28,4.7,12.337978,76.616792,12.447978,76.726792,04/04/2022,23:35:00,23:45:00,conditions Fog,Low ,Lettuce ,truck ,1,No ,(min) 25,3
0xB22B,RANCHIRES010DEL01,31,4.8,23.354422,85.3329,23.424422,85.4029,03/06/2022,21:55:00,22:05:00,conditions Sunny,Jam ,Lettuce ,motorcycle ,1,No ,(min) 22,3
0x1A31,JAPRES06DEL01,28,4.5,26.911927,75.797282,26.981927,75.867282,3/31/2022,18:50:00,18:55:00,conditions Sunny,Medium ,Potatoes ,truck ,1,No ,(min) 16,7
0xC2BA,LUDHRES18DEL03,20,3.9,30.890184,75.829615,30.950184,75.889615,02/11/2022,20:40:00,20:45:00,conditions Sunny,Jam ,Potatoes ,motorcycle ,1,No ,(min) 54,7
0x9892,JAPRES17DEL02,26,4.9,26.892312,75.806896,27.022313,75.936896,3/18/2022,21:45:00,22:00:00,conditions Stormy,Jam ,Potatoes ,truck ,1,No ,(min) 22,7
0x4CCE,PUNERES12DEL01,24,4.8,18.520016,73.830547,18.530016,73.840547,03/09/2022,12:00:00,12:15:00,conditions Rainy,High ,Cabbage ,motorcycle ,1,No ,(min) 10,7
0x8B86,COIMBRES20DEL03,35,4.8,10.994136,76.963303,11.084136,77.053303,04/04/2022,20:25:00,20:40:00,conditions Cloudy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 43,7
0xAD08,INDORES010DEL03,31,4.7,22.75004,75.902847,22.78004,75.932847,04/05/2022,19:50:00,20:05:00,conditions Sunny,Jam ,Cabbage ,van ,0,No ,(min) 19,7
0xD4DF,KOLRES20DEL02,20,4.7,22.514119,88.362504,22.594119,88.442504,2/18/2022,22:30:00,22:45:00,conditions Sunny,Low ,Potatoes ,motorcycle ,1,No ,(min) 28,7
0x6561,INDORES08DEL01,32,4,22.725748,75.898497,22.735747,75.908497,03/03/2022,10:55:00,11:00:00,conditions Stormy,Low ,Cabbage ,motorcycle ,1,No ,(min) 31,7
0xD02F,BHPRES03DEL03,25,4.7,23.214294,77.435361,23.244294,77.465361,02/11/2022,17:45:00,18:00:00,conditions Sunny,Medium ,Potatoes ,truck ,0,No ,(min) 19,7
0x6932,VADRES19DEL03,29,5,22.311844,73.165081,22.341844,73.195081,3/19/2022,20:40:00,20:55:00,conditions Rainy,Jam ,Cabbage ,motorcycle ,1,No ,(min) 20,7
0x5697,JAPRES13DEL02,20,4.8,26.846156,75.8023,26.896156,75.8523,3/26/2022,20:25:00,20:40:00,conditions Rainy,Jam ,Potatoes ,truck ,0,No ,(min) 14,7
0x25EB,JAPRES09DEL03,23,4.7,26.911378,75.789034,27.051378,75.929034,3/14/2022,21:00:00,21:10:00,conditions Fog,Jam ,Cabbage ,motorcycle ,1,No ,(min) 42,7
0x9ABF,INDORES06DEL03,33,5,22.728163,75.884212,22.818163,75.974212,3/23/2022,17:40:00,17:55:00,conditions Sunny,Medium ,Lettuce ,truck ,1,No ,(min) 25,3
0x9790,COIMBRES13DEL01,24,4.8,11.003669,76.976494,11.113669,77.086494,03/12/2022,21:15:00,21:25:00,conditions Sunny,Jam ,Potatoes ,motorcycle ,0,No ,(min) 16,7
0x768D,MUMRES09DEL03,25,4.8,18.994049,72.825203,19.054049,72.885203,3/24/2022,17:20:00,17:35:00,conditions Fog,Medium ,Potatoes ,motorcycle ,0,No ,(min) 22,7
0x8E3,SURRES010DEL03,28,4.2,21.17106,72.789292,21.23106,72.849292,03/09/2022,14:55:00,18:30:00,conditions Fog,Medium ,Potatoes ,motorcycle ,1,No ,(min) 21,7
0x2C5A,PUNERES19DEL02,31,4.4,18.563934,73.915367,18.693935,74.045367,03/04/2022,22:20:00,22:25:00,conditions Cloudy,Low ,Potatoes ,truck ,1,No ,(min) 37,7
0x163C,MYSRES17DEL01,38,4.8,12.326356,76.619103,12.366356,76.659103,3/21/2022,17:00:00,17:05:00,conditions Sunny,Medium ,Lettuce ,van ,1,No ,(min) 17,3
0xD398,DEHRES08DEL01,22,4.6,30.359722,78.067079,30.469722,78.177079,02/12/2022,21:30:00,21:45:00,conditions Sunny,Jam ,Cabbage ,motorcycle ,0,No ,(min) 15,7
0x417B,SURRES15DEL01,35,4.7,21.160522,72.771477,21.170522,72.781477,04/01/2022,10:00:00,10:10:00,conditions Sunny,Low ,Potatoes ,van ,1,No ,(min) 12,7
0x4291,SURRES03DEL01,34,3.8,21.186884,72.793616,21.296884,72.903616,3/18/2022,22:15:00,22:30:00,conditions Cloudy,Low ,Lettuce ,truck ,1,No ,(min) 39,3
0x5761,CHENRES05DEL03,20,4.8,13.058616,80.264151,13.148616,80.354151,03/08/2022,22:40:00,22:45:00,conditions Sunny,Low ,Cabbage ,truck ,1,No ,(min) 28,7
0xA49A,VADRES11DEL03,20,3.5,22.308096,73.167753,22.338096,73.197753,3/28/2022,21:55:00,22:10:00,conditions Sunny,Jam ,Potatoes ,motorcycle ,3,Yes ,(min) 50,7
0xB4E4,COIMBRES03DEL02,30,4.2,11.025083,77.015393,11.105083,77.095393,03/02/2022,19:20:00,19:30:00,conditions Cloudy,Jam ,Lettuce ,truck ,2,No ,(min) 49,3
0xBC1,SURRES16DEL01,28,4.2,21.160437,72.774209,21.170437,72.784209,3/30/2022,14:55:00,10:50:00,conditions Cloudy,Low ,Cabbage ,motorcycle ,1,No ,(min) 14,7
0xDB84,ALHRES05DEL01,35,4,25.457687,81.835585,25.567687,81.945585,2/16/2022,21:35:00,21:50:00,conditions Fog,Jam ,Cabbage ,truck ,1,No ,(min) 35,7
0x7008,COIMBRES15DEL01,28,4.8,11.006686,76.951736,11.016686,76.961736,03/03/2022,9:35:00,9:50:00,conditions Windy,Low ,Cabbage ,truck ,1,No ,(min) 18,7
0xA22E,INDORES20DEL02,22,5,22.732225,75.874765,22.782225,75.924765,03/09/2022,20:35:00,20:40:00,conditions Sunny,Jam ,Lettuce ,truck ,0,No ,(min) 11,3
0x7820,COIMBRES17DEL01,23,4.8,11.026117,76.944652,11.096117,77.014652,3/31/2022,20:35:00,20:45:00,conditions Cloudy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 33,7
0x41F5,PUNERES12DEL02,22,4.9,18.520016,73.830547,18.540016,73.850547,03/09/2022,8:35:00,8:50:00,conditions Fog,Low ,Lettuce ,truck ,0,No ,(min) 16,3
0x7D1A,RANCHIRES15DEL03,34,4.6,23.369746,85.33982,23.429746,85.39982,3/19/2022,20:10:00,20:25:00,conditions Cloudy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 29,7
0x3B72,INDORES14DEL01,30,4.7,22.761593,75.886362,22.771593,75.896362,3/19/2022,11:15:00,11:30:00,conditions Fog,High ,Cabbage ,motorcycle ,1,No ,(min) 26,7
0x8C6A,VADRES13DEL01,20,4.8,22.310237,73.158921,22.350237,73.198921,3/30/2022,16:15:00,16:25:00,conditions Stormy,Medium ,Cabbage ,motorcycle ,1,No ,(min) 14,7
0x25A5,SURRES07DEL02,20,5,21.170798,72.790489,21.250798,72.870489,03/02/2022,20:35:00,20:50:00,conditions Windy,Jam ,Lettuce ,motorcycle ,1,No ,(min) 36,3
0xCA3B,LUDHRES04DEL03,39,4.6,30.914057,75.83982,30.944057,75.86982,2/17/2022,23:00:00,23:10:00,conditions Windy,Low ,Potatoes ,truck ,1,No ,(min) 24,7
0xA598,RANCHIRES17DEL02,27,4.7,23.374878,85.335739,23.394878,85.355739,03/03/2022,8:20:00,8:30:00,conditions Rainy,Low ,Lettuce ,truck ,0,No ,(min) 11,3
0x1812,JAPRES04DEL02,35,4.8,26.902328,75.794257,26.922328,75.814257,03/11/2022,9:15:00,9:30:00,conditions Stormy,Low ,Potatoes ,van ,0,No ,(min) 27,7
0x53E7,PUNERES06DEL02,24,4.8,18.546258,73.904337,18.676258,74.034337,04/06/2022,19:55:00,20:05:00,conditions Windy,Jam ,Lettuce ,motorcycle ,1,No ,(min) 26,3
0xDD8C,BHPRES11DEL03,25,4.9,23.233219,77.433571,23.293219,77.493571,2/17/2022,18:15:00,18:30:00,conditions Sunny,Medium ,Cabbage ,motorcycle ,0,No ,(min) 17,7
0x2668,PUNERES09DEL01,28,4.8,18.536562,73.896485,18.576562,73.936485,03/05/2022,16:35:00,16:50:00,conditions Fog,Medium ,Lettuce ,motorcycle ,0,No ,(min) 14,3
0x4945,MUMRES07DEL02,33,4.6,19.091458,72.827808,19.171458,72.907808,3/27/2022,22:50:00,23:00:00,conditions Cloudy,Low ,Potatoes ,truck ,0,No ,(min) 30,7
0x4D6A,JAPRES06DEL02,35,4.9,26.911927,75.797282,26.961927,75.847282,3/28/2022,23:40:00,23:45:00,conditions Rainy,Low ,Lettuce ,truck ,1,No ,(min) 21,3
0x99B6,CHENRES09DEL01,30,4.9,13.044694,80.26147,13.114694,80.33147,04/06/2022,21:15:00,21:30:00,conditions Stormy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 35,7
0x9869,CHENRES18DEL03,31,4.9,12.981615,80.231598,13.041615,80.291598,03/01/2022,23:40:00,23:55:00,conditions Fog,Low ,Cabbage ,motorcycle ,1,No ,(min) 29,7
0x4593,BANGRES17DEL03,31,4.8,12.972532,77.608179,13.062532,77.698179,3/16/2022,17:10:00,17:15:00,conditions Windy,Medium ,Potatoes ,truck ,0,No ,(min) 21,7
0xACDC,MUMRES15DEL02,33,5,19.176269,72.836721,19.196269,72.856721,03/03/2022,9:10:00,9:15:00,conditions Rainy,Low ,Potatoes ,truck ,1,No ,(min) 24,7
0xC947,BHPRES04DEL01,39,4.6,23.184992,77.417227,23.294992,77.527227,2/14/2022,18:25:00,18:40:00,conditions Sunny,Medium ,Potatoes ,truck ,1,No ,(min) 18,7
0xDFA1,KNPRES19DEL03,37,4.5,26.49095,80.318656,26.55095,80.378656,02/11/2022,22:35:00,22:40:00,conditions Stormy,Low ,Cabbage ,motorcycle ,1,No ,(min) 24,7
0x4062,JAPRES17DEL03,26,4.8,26.892312,75.806896,26.922313,75.836896,03/01/2022,18:35:00,18:45:00,conditions Fog,Medium ,Potatoes ,motorcycle ,1,No ,(min) 21,7
0x4B99,RANCHIRES07DEL02,35,4.4,23.359407,85.325055,23.409407,85.375055,3/26/2022,18:30:00,18:35:00,conditions Rainy,Medium ,Potatoes ,motorcycle ,1,No ,(min) 32,7
0xC529,KOLRES04DEL01,29,4.8,22.538731,88.364878,22.548731,88.374878,2/17/2022,11:00:00,11:05:00,conditions Rainy,Low ,Potatoes ,truck ,0,No ,(min) 14,7
0xB9D7,PUNERES02DEL01,24,4.8,18.55144,73.804855,18.56144,73.814855,3/19/2022,10:55:00,11:10:00,conditions Sunny,Low ,Potatoes ,motorcycle ,1,No ,(min) 19,7
0x41EE,JAPRES06DEL02,25,4.9,26.911927,75.797282,27.041927,75.927282,04/06/2022,17:45:00,17:55:00,conditions Rainy,Medium ,Potatoes ,van ,1,No ,(min) 27,7
0xAE81,PUNERES15DEL01,20,4.5,18.636215,73.751081,18.676215,73.791081,3/24/2022,13:20:00,13:35:00,conditions Rainy,High ,Potatoes ,motorcycle ,1,No ,(min) 21,7
0x949A,SURRES18DEL01,28,5,21.149834,72.778666,21.219834,72.848666,03/06/2022,23:30:00,23:35:00,conditions Windy,Low ,Cabbage ,truck ,0,No ,(min) 13,7
0xBB43,RANCHIRES20DEL01,29,5,23.39925,85.390464,23.40925,85.400464,03/07/2022,10:20:00,10:35:00,conditions Sunny,Low ,Potatoes ,motorcycle ,0,No ,(min) 21,7
0x26BE,RANCHIRES06DEL02,37,4.8,23.357804,85.325146,23.377804,85.345146,3/30/2022,9:00:00,9:15:00,conditions Stormy,Low ,Lettuce ,motorcycle ,1,No ,(min) 27,3
0xCF60,KOLRES12DEL01,30,4.8,22.551084,88.354127,22.561084,88.364127,2/17/2022,10:20:00,10:25:00,conditions Rainy,Low ,Potatoes ,van ,1,No ,(min) 28,7
0x665B,COIMBRES06DEL03,23,5,11.021278,76.995017,11.111278,77.085017,03/12/2022,17:20:00,17:35:00,conditions Fog,Medium ,Potatoes ,truck ,0,No ,(min) 34,7
0xD086,LUDHRES08DEL01,36,4.5,30.899992,75.831338,30.969992,75.901338,02/12/2022,22:10:00,22:20:00,conditions Windy,Low ,Cabbage ,motorcycle ,1,No ,(min) 18,7
0x500F,HYDRES13DEL03,39,4.5,17.431477,78.40035,17.521477,78.49035,03/02/2022,0:00:00,0:05:00,conditions Fog,Low ,Potatoes ,motorcycle ,0,No ,(min) 37,7
0x7F7E,BANGRES01DEL02,28,4.9,12.933284,77.615428,12.983284,77.665428,03/09/2022,17:45:00,17:55:00,conditions Windy,Medium ,Lettuce ,motorcycle ,1,No ,(min) 13,3
0xB01D,MUMRES11DEL01,32,4.8,18.994237,72.825553,19.004237,72.835553,04/03/2022,8:55:00,9:00:00,conditions Fog,Low ,Potatoes ,truck ,1,No ,(min) 18,7
0x50E7,HYDRES010DEL03,38,4.9,17.428294,78.404423,17.488294,78.464423,03/01/2022,18:40:00,18:55:00,conditions Rainy,Medium ,Cabbage ,motorcycle ,1,No ,(min) 31,7
0x411E,MYSRES20DEL02,35,4.8,12.337978,76.616792,12.467978,76.746792,3/29/2022,19:55:00,20:10:00,conditions Fog,Jam ,Lettuce ,truck ,1,No ,(min) 42,3
0xD14C,KOLRES03DEL03,33,4.8,22.526461,88.364453,22.586461,88.424453,2/17/2022,22:20:00,22:30:00,conditions Sunny,Low ,Cabbage ,motorcycle ,1,No ,(min) 21,7
0x8CC7,HYDRES04DEL02,27,4.9,17.411028,78.329645,17.541028,78.459645,3/29/2022,20:55:00,21:00:00,conditions Rainy,Jam ,Potatoes ,motorcycle ,1,No ,(min) 32,7
0x5CDE,INDORES07DEL01,28,4.9,22.722634,75.886959,22.792634,75.956959,03/08/2022,20:00:00,20:15:00,conditions Rainy,Jam ,Lettuce ,truck ,1,No ,(min) 17,3
0x2048,CHENRES18DEL01,27,4.6,12.981615,80.231598,13.021615,80.271598,04/05/2022,15:50:00,15:55:00,conditions Cloudy,Medium ,Cabbage ,motorcycle ,1,No ,(min) 22,7
0x759D,BANGRES14DEL01,23,5,12.949934,77.699386,13.019934,77.769386,03/12/2022,21:55:00,22:05:00,conditions Windy,Jam ,Cabbage ,van ,1,No ,(min) 27,7
0x1432,COIMBRES04DEL02,37,4.2,11.024839,77.007003,11.104839,77.087003,04/06/2022,22:00:00,22:15:00,conditions Stormy,Jam ,Potatoes ,truck ,1,No ,(min) 37,7
0x7A4D,CHENRES09DEL03,36,4.9,13.044694,80.26147,13.104694,80.32147,3/15/2022,18:35:00,18:40:00,conditions Sunny,Medium ,Potatoes ,motorcycle ,1,No ,(min) 24,7
0x5E22,RANCHIRES09DEL03,38,4.8,23.351058,85.325731,23.411058,85.385731,3/24/2022,23:10:00,23:15:00,conditions Sunny,Low ,Carrots ,motorcycle ,1,No ,(min) 17,7
0x6C74,MUMRES02DEL03,38,4.8,19.221315,72.862381,19.281315,72.922381,03/01/2022,20:25:00,20:35:00,conditions Cloudy,Jam ,Carrots ,motorcycle ,0,No ,(min) 27,7
0x836D,HYDRES06DEL01,31,4.4,17.455894,78.375467,17.525894,78.445467,3/25/2022,19:35:00,19:40:00,conditions Stormy,Jam ,Lettuce ,motorcycle ,1,Yes ,(min) 53,3
0xABBE,HYDRES20DEL02,21,4.2,17.483216,78.552111,17.503216,78.572111,3/15/2022,10:00:00,10:15:00,conditions Rainy,Low ,Cabbage ,motorcycle ,0,No ,(min) 16,7
0x29DD,COIMBRES02DEL01,26,4.7,11.022477,76.995667,11.132477,77.105667,04/04/2022,21:35:00,21:50:00,conditions Windy,Jam ,Potatoes ,truck ,0,No ,(min) 22,7
0x96C3,PUNERES15DEL01,23,4.9,18.636215,73.751081,18.706215,73.821081,03/10/2022,18:25:00,18:30:00,conditions Cloudy,Medium ,Cabbage ,motorcycle ,2,No ,(min) 36,7
0x2F75,RANCHIRES07DEL02,36,4.8,23.359407,85.325055,23.439407,85.405055,04/06/2022,20:50:00,21:00:00,conditions Sunny,Jam ,Lettuce ,truck ,1,No ,(min) 15,3
0x4248,COIMBRES07DEL03,28,4.2,10.96185,76.971082,11.02185,77.031082,3/19/2022,14:55:00,0:05:00,conditions Summer,Low,Lettuce ,motorcycle ,1,No ,(min) 17,3
0x92DD,BANGRES09DEL01,34,4.7,12.934179,77.615797,12.974179,77.655797,3/28/2022,12:45:00,13:00:00,conditions Fog,High ,Potatoes ,motorcycle ,1,No ,(min) 26,7
0x54B6,COIMBRES07DEL02,20,4.9,10.96185,76.971082,11.04185,77.051082,3/31/2022,22:15:00,22:20:00,conditions Windy,Low ,Potatoes ,motorcycle ,1,No ,(min) 15,7
0x5177,COIMBRES05DEL03,25,4.1,11.022169,76.999594,11.082169,77.059594,3/24/2022,22:10:00,22:20:00,conditions Windy,Low ,Carrots ,motorcycle ,1,No ,(min) 28,7
0x9150,INDORES03DEL02,36,4.6,22.751857,75.866699,22.831857,75.946699,3/23/2022,21:10:00,21:15:00,conditions Sunny,Jam ,Carrots ,motorcycle ,1,No ,(min) 30,7
0x5997,CHENRES18DEL02,27,4.7,12.981615,80.231598,13.061615,80.311598,03/10/2022,22:50:00,23:00:00,conditions Fog,Low ,Cabbage ,motorcycle ,1,No ,(min) 20,7
0xC775,AURGRES01DEL02,35,4.1,19.876219,75.346017,19.896219,75.366017,2/17/2022,10:15:00,10:25:00,conditions Stormy,Low ,Lettuce ,motorcycle ,1,No ,(min) 32,3
0x4E36,MYSRES02DEL01,31,4.8,12.304569,76.643622,12.344569,76.683622,3/26/2022,14:40:00,14:45:00,conditions Stormy,High ,Lettuce ,truck ,1,No ,(min) 26,3
0x6E6F,JAPRES15DEL01,23,5,26.891191,75.802083,27.001191,75.912083,03/02/2022,21:00:00,21:10:00,conditions Cloudy,Jam ,Potatoes ,truck ,1,No ,(min) 44,7
0x8BB9,BANGRES19DEL02,23,4.5,12.914264,77.6784,13.044264,77.8084,3/31/2022,18:45:00,18:50:00,conditions Windy,Medium ,Potatoes ,truck ,1,No ,(min) 26,7
0x35CE,COIMBRES010DEL01,29,4.8,11.003008,76.97544,11.043008,77.01544,3/28/2022,15:20:00,15:35:00,conditions Fog,Medium ,Cabbage ,motorcycle ,1,No ,(min) 26,7
0xD044,AURGRES13DEL02,30,5,19.880256,75.323503,19.930256,75.373503,2/15/2022,23:15:00,23:25:00,conditions Cloudy,Low ,Lettuce ,truck ,1,No ,(min) 19,3
0xA1A8,HYDRES11DEL02,39,4.9,17.430448,78.418213,17.450448,78.438213,03/09/2022,10:50:00,10:55:00,conditions Sunny,Low ,Lettuce ,motorcycle ,0,No ,(min) 25,3
0x2C77,RANCHIRES11DEL03,34,4.3,23.359194,85.325447,23.389194,85.355447,04/03/2022,17:25:00,17:30:00,conditions Windy,Medium ,Lettuce ,motorcycle ,1,No ,(min) 36,3
0xBAA4,VADRES20DEL02,36,4.8,22.311358,73.164798,22.331358,73.184798,04/05/2022,8:50:00,9:05:00,conditions Windy,Low ,Potatoes ,motorcycle ,0,No ,(min) 29,7
0x8445,HYDRES12DEL03,30,4.9,17.429585,78.392621,17.489585,78.452621,03/11/2022,19:45:00,19:50:00,conditions Sunny,Jam ,Potatoes ,motorcycle ,1,No ,(min) 24,7
0x3CE8,VADRES14DEL03,29,4.8,22.311603,73.165012,22.341603,73.195012,3/19/2022,19:55:00,20:00:00,conditions Fog,Jam ,Potatoes ,motorcycle ,1,No ,(min) 29,7
0x9DB4,SURRES08DEL03,24,4.7,21.173343,72.792731,21.233343,72.852731,03/09/2022,23:30:00,23:35:00,conditions Windy,Low ,Lettuce ,truck ,0,No ,(min) 10,3
0x4C17,CHENRES02DEL02,37,4.8,13.086438,80.220672,13.106438,80.240672,04/03/2022,8:25:00,8:35:00,conditions Sunny,Low ,Lettuce and Potatoes ,motorcycle ,1,No ,(min) 18,7
0x74F,CHENRES13DEL02,28,4.2,13.027018,80.254791,13.107018,80.334791,3/18/2022,14:55:00,22:35:00,conditions Windy,Low ,Potatoes ,motorcycle ,0,No ,(min) 17,7
0x6D8F,SURRES11DEL02,30,4.8,21.157735,72.768778,21.237735,72.848778,03/08/2022,23:25:00,23:30:00,conditions Stormy,Low ,Potatoes ,motorcycle ,1,No ,(min) 16,7
0x7B92,HYDRES18DEL03,21,4.7,17.450851,78.379347,17.480851,78.409347,3/13/2022,23:45:00,0:00:00,conditions Sunny,Low ,Carrots ,motorcycle ,0,No ,(min) 10,7
0x11E4,CHENRES17DEL02,33,4.7,13.045479,80.23311,13.095479,80.28311,3/24/2022,18:45:00,18:50:00,conditions Sunny,Medium ,Cabbage ,motorcycle ,0,No ,(min) 22,7
